,video_name,frame_count,width,height,question,answer_number,question_id,question_type,a0,a1,a2,a3,a4,answer
4726,3462517143,722,640,480,what does the brown dog do after circling inside the container,2,34625171433,TN,chase the cat,look up to the camera,step out of container,lying down,walk around,step out of container
4727,6762389913,1371,640,360,why is there a laptop screen turned on in front of the dogs,3,67623899133,CW,video call from grandmother,clicking the lyrics,nobody using currently,doing work,playing music,doing work
4728,3935853204,943,640,480,what do the other people do as the lady in black plays with the screen,1,39358532043,TC,playing with the dog,stand at the side and observe,playing computer,they are dancing,working on their laptop,stand at the side and observe
4729,7691172922,1454,640,480,how does the dog respond when it senses the lady,4,76911729224,TC,sleep,run away,try to lick her face,climb onto lap,turn his head,turn his head
4730,4967810888,1868,640,480,why does the woman speaking turn around while talking,0,49678108880,CW,talking to the crowd,check her speech notes,for referencing,make face,pretend to hit the drum,talking to the crowd
4731,2793806282,1925,320,240,what did the man on the land do with the blue toy after the lady gestured to the dog,2,27938062828,TN,look up,fidgeting with the object,throw it,tried to chase,observe it,throw it
4732,2868183184,1551,500,375,why does the lady in flower skirt shift to the left of the girl in white in the middle,4,28681831844,CW,talk to man in cyan,take a bottle,place the scoop,take a towel,to open the cover,to open the cover
4733,4765717907,1180,640,480,what did the boy do when the man carried him up to the pole,4,47657179075,TC,biting on to the blue toy,hit the plate,catch him,clap,put ball through pole,put ball through pole
4734,4010069381,369,640,480,what are the people doing in the video,2,40100693819,TC,speech,birthday celebration,performing,wedding,taking a break,performing
4735,4260763967,1017,640,480,how did the boy in yellow build his toy,4,42607639676,CH,use frame,use paper,adjust his posture,using a phone,assemble pieces together,assemble pieces together
4736,4138579400,601,640,480,why did the boy stop his right arm in the middle of the video,3,41385794005,CW,grab comb,pick up the ball,show the spray to someone,cup fell down,avoid getting hit,cup fell down
4737,2405940242,415,500,375,how did the lady feel after the ride,0,24059402425,TN,happy,worried,frightened,calm,dizzy,happy
4738,4774302357,450,640,480,why does the man playing guitar look at the man playing banjo throughout,1,47743023573,CW,posing,follow his beat,part of performance,make effective impression,talking to him,follow his beat
4739,5406108447,1337,640,360,how does the girl get the towel after throwing it far away,3,54061084473,CH,anticlockwise direction,crawl away,using a bucket,bends to hold the towel,run to pick it up,bends to hold the towel
4740,8783897632,974,640,360,why do the cyclists move in a single file,0,87838976326,CW,only one narrow path,pulled by bike,enjoy the view,uneven ground,go across the pond,only one narrow path
4741,4103088549,485,640,480,how did the man make sure that he stand up at the rigth time,4,41030885494,CH,wait to be called,look at timer,wait for signal from girl,when bell ring,swim furiously to catch wave,swim furiously to catch wave
4742,8552680285,442,640,360,how does the person sitting on the sleigh not fall to the side,1,85526802854,CH,someone holding her,hold tightly to the sleigh,wear helmet and life jacket,wear warm clothes,man pulling it,hold tightly to the sleigh
4743,7442562474,598,640,480,why was the brown cat grabbing the white cat s head nearing the end,1,74425624746,CW,clean white cat,playing with white cat,to lick its body,bite white cat,resting the paw,playing with white cat
4744,2623954636,931,500,375,what did the boy do after he threw the ball for the first time,4,26239546364,TN,give to the other boy,caress another dog,take phone away,put baby over shoulder,look at the ball bounces,look at the ball bounces
4745,3359075894,414,640,480,what did the man in grey do at the end,4,33590758941,TC,go back to his seat,bend towards man in red,stretch his hands,stroking the dog,hit the ball,hit the ball
4746,4013751996,764,320,240,how does the girl stop the toy bicycle,0,40137519965,CH,put feet on the ground,arrive at wall,pedal,point her boards to make triangle,baby seat,put feet on the ground
4747,7331927796,519,352,288,what does the boy do at the start while the woman was sitting at the log,1,733192779610,TC,wrap strap around his wrist,walk towards the small brown dog,touch her forehead,demonstrate meditating position,falls down,walk towards the small brown dog
4748,3830567237,716,640,480,why was the floor wet at the start,1,38305672379,CW,fall over,from hose,baby in room,to reach the sand,wet,from hose
4749,4219909195,1003,640,480,where is this video taken,2,421990919510,DL,lake,outdoor,living room,train,supermarket,living room
4750,4485498145,496,640,480,what does the woman in pink do after looking down at the painting at the end,2,44854981455,TN,walk away,stop and pose for camera,talk to the person in front,walk towards the girl with curly hair,point below the piano,talk to the person in front
4751,4798585428,2697,640,480,why did the man in red touch the newspaper that the man in yellow was holding,0,479858542811,CW,push the newspaper away,for the picture,wants to read the newspaper,show support,hold the newspaper,push the newspaper away
4752,8224492254,972,640,480,why did the baby open his mouth at the start,4,82244922540,CW,brushing teeth,wants to bite the sandwich,eat the food,check for teeth stains,yawn,yawn
4753,3121571439,1212,640,428,why do the man in black and the woman in pink spin when they go under the arms of the other person,4,31215714391,CW,push her away,holding the hoop,play with,play with her,perform a move,perform a move
4754,3155382178,858,640,480,what does the lady do after she first received the ball from the man,2,31553821785,TN,pick another ball,raise the stick,kicks the ball,hit the balls,move spoon away,kicks the ball
4755,4123915842,750,640,480,why is the child sitting and standing on the mat,0,41239158420,CW,making her ready,crawling,keep clean,playing with toy on floor,playing with blocks,making her ready
4756,5623068492,2375,640,480,why does the man with black hair start swaying his body in the middle of the video,2,56230684922,CW,look sexy,explaining something,practice boxing,to get the microphone,to aim,practice boxing
4757,3263908208,300,640,360,why are there so many sailboats on the sea,3,32639082080,CW,residential area,for sale,exhibition,tourist attraction,organising competition,tourist attraction
4758,10042935613,1710,640,360,what does the shirtless man do when he first walked in,2,100429356137,TC,eat food,feed baby,carry plate,goes to the other boy,move to the side,carry plate
4759,4650556666,567,640,480,how did the woman and the baby dance,4,46505566661,CH,shake their heads,guide bride s hands,follow a routine,jump up and down,turning rounds,turning rounds
4760,3711681535,1070,640,480,why does the woman hold onto the ropes at her side after letting go of the handle,2,37116815354,CW,prevent baby from falling,drink water,maintain balance,tightening the rope,excited gesture,maintain balance
4761,7961460440,360,640,480,how did the man get down from the mountain,1,79614604405,TC,parachute,with ropes,staircases,skiing,sled,with ropes
4762,4984417707,441,640,360,what did the man in blue do after the elephant kicked the ball near the end,1,49844177073,TN,walk backwards,blows the whistle,jump down the waterfall,swung him around,jump on the spot,blows the whistle
4763,4889681401,2697,640,480,what was on the back of the bicycles,1,48896814010,DO,propeller,flags,steering wheels,wheels,television,flags
4764,2782307049,461,640,480,what does the lady in black do after she finishes the ride,4,27823070493,TN,shake head,drink water,dance along for fun,picking something from ground,help the lady in red,help the lady in red
4765,2871995580,2697,500,375,how many children are in the video,1,28719955808,DC,four,one,five,two,seven,one
4766,2833209794,331,640,480,why does the person in yellow get onto the left side of escalator instead of the right like the rest,3,28332097946,CW,to aid in his layering work,dizzy,both men raised their cups,left hand not holding anything,record the activity,left hand not holding anything
4767,6160414832,1831,640,480,what are the possible relationships among the people in the video,3,61604148325,DO,friendsteam member,bandmates,living room,family,team member,family
4768,3026084730,2205,640,480,what did the three men do after the middle man finished speaking,3,302608473011,TN,starts playing guitar,talks to the lady,drink,walks away,lower the camera on his shirt,walks away
4769,2573424030,1470,320,240,why does the woman in white put up her hand at the end of the video,3,257342403011,CW,posing,wipe the man s mouth,dancing along,talking and waving goodbye,do squat,talking and waving goodbye
4770,7331927796,519,352,288,how many dogs are there in the video,4,73319277967,DC,five,two,four,one,three,three
4771,3263908208,300,640,360,why is the yacht just floating on the water,4,32639082082,CW,to get onto the boat,help divers swim,playing in water,sea waves,enjoy the scenic beauty,enjoy the scenic beauty
4772,6582763207,696,640,360,why is the lady with microphone moving her mouth,0,65827632079,CW,singing,eating food,talking to audience,reading from script,drinking water,singing
4773,2535384528,378,640,480,what does the man do right after hitting the ball,2,25353845285,TN,throw the ball,continue playing guitar,looks at where it goes,hit with racket,laughs,looks at where it goes
4774,5427285434,615,640,360,why did the boy put his hand on his face after he got off the sofa,3,54272854346,CW,tie his hair,clean his face,rub his head,adjust glasses,feed himself,adjust glasses
4775,3375218204,2241,640,480,what does the man do after standing up at the end,1,337521820410,TN,dancing to rhythm,hold boys hand,clap his hand,kiss baby,lie on the boy,hold boys hand
4776,8604794910,405,640,360,how did the children protect their head from the sun,2,86047949107,DO,use hands,shade and cap,wear hat,wear yellow hat,cap and sunglasses,wear hat
4777,3112351937,448,640,480,why did the man with flippers have something on his back,3,31123519373,CW,part of costume,backpack,for drinking,for oxygen supply,identify himself,for oxygen supply
4778,2696280239,398,640,480,why did the man in black pull the rope at the beginning,2,26962802392,CW,help check screen together,indicate where to do stunt,open the gate,play on the swing,getting pulled,open the gate
4779,3502722122,425,480,640,what is the boy doing in the video,0,35027221224,TC,playing with book,playing with toy,to move closer,crossing the road,giving letter,playing with book
4780,4798585428,2697,640,480,why did the man in spectacles and black shirt reach out his hand after walking in front of the man in red,2,47985854283,CW,paying attention to him,grab some food,to take away camera,following,agree with him,to take away camera
4781,6879924118,488,640,360,where are the people,1,68799241183,DO,lake side,field,classroom,park,hall,field
4782,3943634344,629,640,360,what did the girl do each time she say picture pointed by the lady,3,39436343441,TC,looks at the boy,turn to look,clap her hand,speaks and move her body,shake balloon,speaks and move her body
4783,4006608424,2697,640,480,why is man lying on the ground at the end,3,40066084245,CW,let person caress,fall off the sled,playing with the card,fell off from the swing,hot,fell off from the swing
4784,6163877860,2160,640,360,why did the book disappear from the sofa,2,61638778601,CW,someone bought it,man picked it,baby kicked it,baby threw it,dog bit it,baby kicked it
4785,4006608424,2697,640,480,what does the boy do after running towards the swing at the end,3,40066084247,TN,kick it,passes the ball,hit the drum,hold the swing,prepares swinging again,hold the swing
4786,4650556666,567,640,480,how did the child get up at the start of the video,4,46505566665,CH,ask man to carry,pull with rope,girl helped him,with support from chair,lady hold child s hands,lady hold child s hands
4787,5429688959,2490,640,360,how did the singer make his voice amplified,4,54296889590,CH,loudspeaker,using his hands,computer,shouting,microphone,microphone
4788,4087654898,330,640,480,why did the boy bend down,0,40876548982,CW,to touch water,lost balance,pick up coat,to sit down,to fill his pump with water,to touch water
4789,4688219212,959,640,480,what does the boy do after jumping down from the rings at the end,3,46882192127,TN,touch his head,take his skateboard,pick up blanket,shake the man s hand,smile,shake the man s hand
4790,2567843468,572,320,240,why does the girl taps on the water repeatedly,2,25678434682,CW,wash hands,keep her toy afloat,splash the water,trying engage the fishes,wash her leg,splash the water
4791,4626085492,638,640,360,how did the black dog with a vest get down on the floor,4,46260854920,CH,slide down,lady carry down,roll down,pull by dog on floor,jump down,jump down
4792,6239210933,1030,640,480,what does the child do after pulling up the pen and the string,1,62392109337,TN,suck his thumb,draw,take the toy out,walk through her legs,relaxing,draw
4793,4889681401,2697,640,480,how does the man in blue react after being caught on camera,2,48896814013,TN,looks at the seasky,sit on the floor,smile,cry,scroll his computer,smile
4794,3804148568,2697,640,480,what activity is being carried out,4,38041485687,TC,treasure hunt,drawing,dancing,jousting,fencing,fencing
4795,6727904179,962,640,360,where is this video taken,2,67279041793,DL,outside,park,indoors,field,speech event,indoors
4796,2435100235,1906,640,480,what is the relationship between the man wearing the white shirt to the other cyclist he is talking to after looking to the right,3,24351002350,TN,teacher and student,strangers,parents,friends,takes a photo,friends
4797,3846475848,2138,640,480,how does the ferret attemt to get rid of the water on its fur in the middle of the video,4,38464758488,CH,up and down,holds the baby,yawn,use spoon wipe off,shake its body,shake its body
4798,5913180144,1191,640,480,what does the man in blue socks do after he raises his hand and lifts his finger near the end,2,59131801448,TN,sits next to the grey lady,smiling,put his arm around another boy,sits on fence,heat up metal,put his arm around another boy
4799,4838145161,1921,640,480,where is this video taken,1,48381451616,DL,sea,kitchen,room,bedroom,sheltered area,kitchen
4800,4087013668,1442,640,474,why are there newspaper around the table,0,408701366811,CW,keep table clean,for adults to read,art and craft,baby throwing,to clean windows,keep table clean
4801,10779838974,890,640,1128,what does the girl in green do as the girl in white pushed the rake,2,107798389743,TC,push the girl,walk away,support the rake from the back,look around,hold onto her,support the rake from the back
4802,2871995580,2697,500,375,what did the man do after the boy threw the ball at him at the start of the video,0,28719955804,TN,pick the ball up,walk to the box,walk around,turn behind to look,play with instrument,pick the ball up
4803,6244675392,900,480,640,why does the baby extend her hand to the animal in the middle of the video,4,62446753921,CW,hit the cat,trying to grab something,to drop bag down,bottle taken out from mouth,to feed the cat,to feed the cat
4804,4984331176,300,640,480,how do the people know when to go,1,49843311769,CH,wait for queue number,see when rope touch ground,see flag,gun shot,timer on screen,see when rope touch ground
4805,8552680285,442,640,360,how does the person sitting on the sleigh move forwards,3,85526802853,CH,paddle left and right,put legs on ground,push the ski handles,man pulling it,bend their knees,man pulling it
4806,2679130168,1504,320,240,why is the girl smiling throughout the video,1,26791301686,CW,there is food,happy,someone gave her a ball,posing for the camera,dancing to the music,happy
4807,4147398280,1716,480,360,what does the boy do after managing to solve one face of the rubik,4,41473982807,TN,walks towards the camera,shakes the box,hit the ball,dancing and jumping,twist it again,twist it again
4808,9498159305,1275,640,360,what did the man do after the penguin turned away,4,94981593057,TN,walk towards the boy,help the man,walk towards the aircraft,use towel cover it,touch the earphones,touch the earphones
4809,2552130183,2697,480,360,why does the lady hold the baby s hand in the middle of the video,1,25521301831,CW,make balloon fly,help the baby walk,be shy,show care for the baby,prevent baby from moving,help the baby walk
4810,8252088130,426,640,360,why does the woman wear a glove,4,82520881301,CW,sunny weather,cycling,prevent injuring her leg,it is sunny,hold bird,hold bird
4811,13884293626,5395,640,360,how was the laptop placed in front of the lady in purple,3,138842936265,CH,on the trolley,closed,behind her,opened,on top of lady,opened
4812,8024853715,486,640,360,how did the girl in multicoloured dress respond each time the girl in blue knock away the sand she picked up,1,80248537157,TC,clapped for her,pick up sand again,change position of her legs,push the other girl,rest one arm on lady s chair,pick up sand again
4813,8797589693,2699,640,480,where is this happening,4,87975896939,DL,restaurant,house floor,porch,by a pool,classroom,classroom
4814,2868183184,1551,500,375,how does the man guide the girl while she is cooking,2,28681831848,CH,wipe with tissue,walk,use hand gestures,kneel on floor,use fork,use hand gestures
4815,3489439407,1662,640,480,why is the lady wearing a headphone,2,34894394073,CW,listening to music,talking to the security guard officer,to hear the people in the monitor,look cool in the videos,block out the noises from the dogs,to hear the people in the monitor
4816,3429509208,374,640,480,where is this video taken,0,34295092085,DL,living room,mountain top,speech event,dining table,mountain areas,living room
4817,8211075660,1621,480,360,how did the car not hit the yellow tape,4,82110756604,CH,car stopped before the tape,car moved back after driver saw the tape,someone remove the tape,someone cut the tape,someone raise the tape,someone raise the tape
4818,4774302357,450,640,480,how did the man in grey shirt play his instrument,1,47743023570,CH,kick it,strum the strings,hit with two sticks,press buttons,clap it,strum the strings
4819,6621511673,2697,640,480,why is the man pointing on the different pictures,3,66215116732,CW,she laughs,cool dancing,direct the attention,teaching the kid,for fun,teaching the kid
4820,3145698830,1763,640,480,what did the man do after pulling the baby to him,2,31456988301,TN,talked to the toddler,put baby on chest,let the baby sit,hi-five,smile,let the baby sit
4821,2559262403,2158,320,240,why are the pugs lying next to each other in the beginning,3,25592624030,CW,playing with toy,laughing,lie down on floor comfortably,resting,for food,resting
4822,6160414832,1831,640,480,how did the man in striped determine the number to play,3,61604148320,CH,spin a wheel,look at his book,keyboard and mouse,rolling the dice,asked each other,rolling the dice
4823,3322503255,1233,320,240,why does the person go near the plane towards the end,3,33225032553,CW,give signal to pilot,pick it up,on board,to assist,taking off,to assist
4824,8080432373,2697,640,360,why did the baby look at her left in the beginning,1,80804323730,CW,to open the video game,watch television,to block the camera screen,focus on something else,sleeping,watch television
4825,4024008346,588,640,360,why did the child not kick the blue balloon after the man kick it to her at first,4,40240083461,CW,try to stand up,playing with dog,getting caught,playing with it,stuck at sofa,stuck at sofa
4826,5933003028,931,640,360,why does the person repeatedly move his or her hands in many directions around the box,3,59330030280,CW,better express his speech,move the cycle,swimming,test different stimulation,paddle backwards,test different stimulation
4827,4650556666,567,640,480,what did the child do after he fell on the ground at the end of the video,1,46505566663,TN,holds the rope on his shoulder,sit on the floor,touch the cat,stood up,get up,sit on the floor
4828,3322503255,1233,320,240,what did the person on the right do as the plane is parking into the lot,0,33225032558,TC,make hand gestures,driving a car,driving off,stand up,drop the flags,make hand gestures
4829,4443526735,472,480,640,why did the baby kick his legs,4,44435267352,CW,rope skipping,playing with toy on floor,taekwondo training,push food away,trying to stand,trying to stand
4830,3595273118,375,640,480,why is the man standing on the stage,1,35952731183,CW,singing,speech,dancing,playing piano,playing guitar,speech
4831,2717347132,818,640,480,where is this place,2,27173471326,DL,field,porch outside house,home,kitchen,bus terminal,home
4832,9873067604,920,640,360,how are the children feeling while they are in the car,4,98730676041,TC,alert,weary,proud,confused,happy,happy
4833,2771402761,1460,640,480,what does the woman in white do after talking to the kid,2,27714027618,TN,continue talking,pick up baby,points,happy,run towards the camera,points
4834,3784543730,852,640,480,how is the person in black moving forward,1,37845437304,CH,crawling,cycling,skating,swimming,skiing,cycling
4835,11584566583,376,640,480,what did the lady in pink do just before the end of the video,3,115845665834,TP,crawl away,pick up toy,point her front,walk away,turn the paper around to show the camera,walk away
4836,5328004991,788,640,480,what does the woman do after the child letting go of the stirrer,1,53280049918,TN,show sponge to camera,stir it herself,refill the bucket,frown,touch the baby s arm,stir it herself
4837,4123211145,2697,640,480,what did the girl in yellow do in the middle of the video,4,41232111456,CW,reach the plates,arrange her standing,put soap on cloth,reach the microphone,adjust shirt,adjust shirt
4838,4671452046,1306,640,480,where is this video taken,2,46714520467,DL,sheltered area,stage,kitchen,room,speech event,kitchen
4839,3942617402,738,640,480,where is the train running,3,39426174026,DL,garden,in the wild,dessert,tracks,roadside,tracks
4840,11566980553,1721,640,480,why was the boy tearing the wrapping,3,115669805533,CW,to throw in the water,distracted,ask for help,open the present,trying to catch fishes,open the present
4841,5429688959,2490,640,360,why is the man on stage,3,54296889595,CW,receive certificates,dancing,giving speech,singing,listening to speaker,singing
4842,3427674558,870,640,480,what ddi the performers do after facing the right side,1,34276745584,TN,continue talking,bend knees,takes his right hand in pocket,takes out his gun,wushu,bend knees
4843,8387356484,1022,604,1072,what did the baby do with his head in the middle of the video,4,83873564848,TC,playing with train toy,put on table,turns sideways,cover with paper,nod his head,nod his head
4844,4279106208,559,640,360,where is this place,1,42791062088,DL,stage,playground,dirt field,waterfall,kitchen,playground
4845,5323654756,2032,640,480,what did the girl in pink do after she picked up something from the side of the room,4,53236547561,TN,go downstairs,falls down,hold toy up,point below the piano,put in her mouth,put in her mouth
4846,4006608424,2697,640,480,what does the man do after running back to the start in the middle,2,40066084248,TN,put the bike down,excited,swings again,run with him,push the robot,swings again
4847,7059877301,918,640,480,how did the light brown dog drink water,4,70598773013,CH,swim,chew the toy,put bottle to mouth,kick off,licking it,licking it
4848,4942054721,645,640,360,how did the goats show that they were a group,2,49420547211,CH,drinking the same milk,in same cage,travel together,had the same leash,had the same collar,travel together
4849,5863411262,1018,640,360,why is the woman in white holding a camera at the end,4,58634112625,CW,hold her stuff,performing,support baby,supervising,taking photo,taking photo
4850,3902997424,779,640,480,why did the man in white raise up both his arms when the camera moved towards him,4,39029974243,CW,start off fair,signal to jump,main guitarist,sunny weather,posing,posing
4851,4674481985,734,640,480,how did the person get  into water in the middle,2,46744819851,CH,wear thick clothes,man in white pushes him,jump from rock,crawl down,slide down,jump from rock
4852,4127497265,895,360,480,why is the baby looking down at the start,1,41274972655,CW,yawn,pick up toy,man shake the toy,to break lobster,curious,pick up toy
4853,3562017845,1200,640,428,what did the bird at the back do after it started to walk,0,35620178454,TN,sit down,pat the dog,kicks the other bird out,change direction of walker for baby,stretch its body,sit down
4854,4584426085,2697,360,480,what did the puppy do while the lady was dressing it with the red shirt,1,45844260850,TC,swing left arm,climbing on to lady,look around,close the drawer,squat down,climbing on to lady
4855,3158022797,2697,640,480,what did the man in pink do that was different from the rest of the people in the middle,0,31580227975,TC,turned one round,engaged,move backwards,looking around,hugging,turned one round
4856,9293415110,2160,640,360,why did the girl smile and move around on the stage,4,92934151100,CW,watch performance,her belongings,look for something behind,to show her where to walk,performing,performing
4857,4698622422,1252,640,480,why is the boy running after the ball,2,46986224225,CW,happy,pick up and throw it,play with ball,pick up ball,prepare for another hit,play with ball
4858,2567843468,572,320,240,how does the girl splash the water,2,25678434689,CH,with her toys,a float,hit water with her hands,toy boat,jump up and down first,hit water with her hands
4859,8107573462,406,640,360,how did the boy react when he fell down on the ground,2,810757346210,TC,stand up,smile,stay on the ground,carry him up,stare at camera,stay on the ground
4860,3869005094,300,640,480,what did the two outer person do when the two inner person step forward,4,38690050944,TC,bow,wave to them ,clap hands,run away,step backward,step backward
4861,4896969617,350,640,480,how did the girl in pink ensure she does not fall,2,48969696175,CH,hold the lady s hands,tie herself with rope,hold onto structure,use harness,standing away from edge,hold onto structure
4862,3530231811,2697,640,480,why is the man on the right moving his body throughout the video,3,35302318114,CW,out of excitement,dancing,clap with audience,playing the guitar,move away wire,playing the guitar
4863,2834146886,1881,496,370,what does the black dog do after coming out from the bottom of the table,0,28341468866,TN,comes to the camera,bark,starts eating,chase the brown dog,played along with him,comes to the camera
4864,3581585756,702,640,480,what does the boy do after leaving his seat in the middle of the video,1,35815857569,TN,waving his hands,runs to the back,stood up,move pebbles,get up,runs to the back
4865,5735711594,589,272,480,why does the brown dog go near the white dog initally,0,57357115943,CW,attack white dog from behind,to give him a toy bone,trying to pick up ball,wanted to hug him,train dog,attack white dog from behind
4866,7088595057,1052,640,480,what are the two white sheeps doing at the back of the video,0,70885950578,TC,eating,run,sniff the ground,look at second toy,moves back,eating
4867,5549243726,527,640,360,where are the children hanging out,0,55492437266,DL,living room,playground,along the roadside,dining table,balcony,living room
4868,4244817395,1683,640,480,what does the boy do after stacking the cups,4,42448173958,TN,put arms behind back,drink from the lid,hold spoon with left hand,put hand in mouth,bring over to the playset,bring over to the playset
4869,5235909148,354,640,360,how did the man on the landing platform help the  man to land,3,52359091480,CH,squat down,set camera up,knee pads,hold the rope,move left and right,hold the rope
4870,5919180502,1379,640,480,how many people are sitting at the ledge of the swimming pool,2,59191805029,DC,six,four,two,eight,seven,two
4871,5427285434,615,640,360,what did the boy do after getting off the sofa,3,54272854340,TN,walk to baby,raise his arm,tried to climb,run to kitchen,continue pushing,run to kitchen
4872,9576671750,825,640,360,what is in the background of the video,2,95766717504,DO,birthday party,mouth talking,computer screen,the score,park,computer screen
4873,4126010904,1698,640,480,what does the tall man do after lifting his face from the tv the first time,0,41260109046,TN,talk to other people,lift it up again,wave his hands,walks to the centre,run towards him,talk to other people
4874,5328616848,446,640,480,why was the woman holding the bowl at an angle,0,53286168480,CW,to pour ingredients out on tray,having a meal,picking up food,chewing,playing piano,to pour ingredients out on tray
4875,4882821564,2697,640,480,why did the boy place the unwrapped present on the ground,0,48828215642,CW,make space on sofa for next,for dog to play,watching their steps,want to keep toy,teach baby how to play,make space on sofa for next
4876,4087013668,1442,640,474,what did the lady in pink do after the boy looked at her at the end of the video,2,40870136688,TN,moves round,looking at present,clap hands,smiles,touch her knee,clap hands
4877,4276006683,799,640,480,what does the cat do after the person moves his hand left and right at the start,3,42760066835,TN,swipe person hand away,push it,lick the hand,try to catch the hand,smells him,try to catch the hand
4878,2510696559,2117,640,480,how many people are cycling in the video,2,251069655910,DC,eleven,eight,one,six,five,one
4879,10109097475,2698,640,360,what does the man in red do after looking at a distance from the plane at the start,4,101090974755,TN,shakes his head,happy,point forward,count down,moves away,moves away
4880,5498331490,2160,640,480,how many cats are there,4,54983314904,DC,two,four,three,five,one,one
4881,6188449000,1350,640,480,why is the woman holding the ukulele,0,61884490001,CW,acting to play it,to hold the ball,wipe tears,help to flip piano score,gesturing,acting to play it
4882,6188449000,1350,640,480,why did the boy walk away from the woman,0,61884490003,CW,to take a paper,exploring the christmas stuffs,to take picture,following boy,observe boy,to take a paper
4883,5907839036,2697,640,360,what does the man in striped shirt do after walking towards the barrier at the start,3,59078390366,TN,kiss baby,start dancing,take photograph,look at scenery,drink water from cup,look at scenery
4884,2614918961,1311,640,480,what toy is the children playing with,1,26149189615,DO,train,blocks,pick up fallen paper,classmate,rocket,blocks
4885,5858985747,349,604,1072,why is the girl in red holding on to a book with her hands at the start of the video,1,58589857474,CW,take photo together,turning the pages,reading to woman,she took it from shelf,gesture of affection,turning the pages
4886,9531760182,2097,640,480,how are the lady and the baby interacting with each other at the beginning of the video,2,95317601821,CH,in bed,hold the baby s chest,playing with cutlery,pick up toy,carry baby with right arm,playing with cutlery
4887,2567843468,572,320,240,how does the girl feel while playing,2,25678434688,TC,terrible,curious,happy,does not like it,confused,happy
4888,5498331490,2160,640,480,why does the cat bend down towards the toilet bowl in the middle,3,54983314903,CW,to drink,playing with white cat,go near camera,cleaning the toilet bowl,play with dog,cleaning the toilet bowl
4889,4443526735,472,480,640,why is the baby sitting on the boucy baby chair,0,44435267350,CW,learning to stand,audience,playing with the laptop,too young to stand alone,toys built into the special chair,learning to stand
4890,4603484665,1045,640,480,why does the brown dog walk to the two dogs when they are interacting,0,46034846653,CW,want to play,to stop them,to guide the dog,look for food,smelling it,want to play
4891,4132599924,781,640,480,why does the man bend down near the end,1,41325999241,CW,protecting face from dog sniffing,adjusting music,falls,play with the wool on ground,pick the puck,adjusting music
4892,5421648216,1290,640,360,what does the brown sheep do after walking close to the black sheep at the start,3,54216482165,TN,flap wings,let go of grey rooster,look at bottle,stands next to him,chase the brown dog,stands next to him
4893,5987365500,714,480,640,how does the girl style her hair,3,59873655004,CH,with feathers,with fake wigs,with coloured hair,with a ribbon,with hairspray,with a ribbon
4894,8552680285,442,640,360,why does the man standing hold onto two sticks,0,85526802857,CW,ski,to stick the sticks in the ground,for the game,taking a photo,assist walking on hill,ski
4895,5349969207,1193,640,360,what did the brown dog do after it lie on the floor at the end of the video,0,53499692074,TN,get up,bite toy and shake head,get close to the brown dog,resting,walks forward,get up
4896,5854324479,519,640,474,why did the man in dark brown move backwards,2,58543244790,CW,nervous,someone pushed him,leaving the room,afraid,exercising,leaving the room
4897,4190655097,1290,640,480,how does the person react when the cat tries to leave its cot,1,41906550975,TC,run away,puts it back,hug the cat,move his head,walked away,puts it back
4898,6096998186,671,640,360,how did the blonde woman react to her pair of souvenirs,0,60969981863,TC,hold the souvenirs up,put them on her head,run towards the lady in black,put in her bag,throw them away,hold the souvenirs up
4899,11670386946,998,640,360,what does the man in brown do after reading the piece of paper for a while at the end,4,116703869465,TN,happy,walk backward,moves hands,look at the camera,points at airplanes,points at airplanes
4900,4983922034,479,640,480,what does the black dog do after watching the two dogs jumping,0,49839220343,TN,dig snow,jump again,sits down,look at them,ignored white dog,dig snow
4901,2434859163,615,500,375,where is this place,1,24348591635,DL,wedding hall,zoo,waterfall,bus terminal,outside a house,zoo
4902,4190655097,1290,640,480,how did the cat feel when it bite the person and tried to scratch him,0,41906550970,TC,irritated,happy,excited,sad,disappointed,irritated
4903,4179163342,2172,640,480,why is the lips of the man moving as he stood in front of the children,4,41791633428,CW,part of performance,speaking into microphone,making a speech,talking to the man,talking to children,talking to children
4904,6443512089,2437,640,360,why does the child wear a beanie,4,64435120890,CW,keep warm,sleeping time,protect from sun,dancing costume,cold,cold
4905,6713120511,1664,640,360,what did the man in black do after the last lady slid down,3,67131205115,TN,poke her,put hands together,tickle her,walk over to her,put arm on hip,walk over to her
4906,14012319794,3010,640,360,why did the little girl take out the bottle of syrup from the cupboard near the end of the video,4,140123197942,CW,feed insects,take snack out,opening box,acting tool,want to drink,want to drink
4907,7308042410,1019,640,1138,how did the man teach the girl how to hold the tools,3,73080424108,CH,use rope,pictures,demonstrated 1 time,held her hands,use hand gestures,held her hands
4908,5926256714,863,640,360,how are the boy s arms positioned,0,59262567144,DO,upward,on lady arms,put baby on his lap,sitting,kiss the baby,upward
4909,9565310990,1066,640,360,why did the baby crawl towards the cloth,2,95653109900,CW,lost balance,dancing,get across the path,playing with it,hide,get across the path
4910,2976913210,542,640,480,why did the man need to ride such a specialised vehicle on such fields,1,29769132109,CW,strong wind,get across marsh,practising fighting,perform stunt,open space,get across marsh
4911,6277800530,876,640,360,how does the man transport himself across,1,62778005300,CH,cycle up slope,jeep,using the sled,handles on the machine,spread arms out,jeep
